Company,Role,Job_Code,JD_Link,Raw_JD_Text_File,Raw_JD_Text_Snippet,CPI_Cutoff,CTC_BTech,Gross_Salary_BTech
N/A,N/A,9397,https://campus.placements.iitb.ac.in/applicant/job/9397,fetched_jds\NA_NA_9397.txt,"Job Details
About LOHUM:
LOHUM is a six-year-old startup that is now India's largest
producer of critical minerals like Lithium and Cobalt. The company is also the
largest recycler of lithium-ion batteries in the country and one of the largest
in the world. Almost 80% of all the smartphone and EV batteries discarded in
India last year were recycled by LOHUM. [Source: Central Pollution Control
Board]
We have a horizontal portfolio of minerals that span
multiple industries, including -
Batteries (",N/A,N/A,N/A
N/A,N/A,9699,https://campus.placements.iitb.ac.in/applicant/job/9699,fetched_jds\NA_NA_9699.txt,"Job Details
1. RF/Analog Circuit design targeted towards Design-technology co-optimization (DTCO) for specialty CMOS process.
2. Involved in design of RF front end module circuit blocks using Spectre/ADS. Extensive use of electromagnetic simulators such as EMX, HFSS etc. for RF passive blocks  is needed.
3. Involve in Design of experiments for Stand alone front end RF devices in specialty CMOS processes. Involve in design of experiments for novel Back end of line devices such as transformers, In",N/A,N/A,N/A
N/A,N/A,9485,https://campus.placements.iitb.ac.in/applicant/job/9485,fetched_jds\NA_NA_9485.txt,"Job Details
1. Block level Physical Design from floorplan, CTS, P&R.
2. Performance/Power/Area Optimization, Timing Closure, EM/IR and Physical Verification fixes, and design signoff.
3. PD using leading edge technology node with high design complexity including multi-million instance count and multi power domains.
4. Need self-motivated person with strong ownership and commitment. A quick learner with out of the box thinking and good at teamwork is a plus.
Place of posting
Accomodation details
",N/A,N/A,N/A
N/A,N/A,9486,https://campus.placements.iitb.ac.in/applicant/job/9486,fetched_jds\NA_NA_9486.txt,"Job Details
1. Be responsible for surveying, developing, and implementing next-generation AI solutions for the organization.
2. Collaborate with other teams to identify business needs and develop AI models that automate processes, improve efficiency, and enhance decision-making.
3. Stay up-to-date with the latest AI technology trends and research, and use this knowledge to create innovative solutions that help the organization remain competitive in the industry.
Place of posting
Accomodation det",N/A,N/A,N/A
N/A,N/A,9700,https://campus.placements.iitb.ac.in/applicant/job/9700,fetched_jds\NA_NA_9700.txt,"Job Details
1. Develop and improve semiconductor devices to meet customer requirements for specialty technologies, including HV-BCD, Embedded Flash, RF/Analog and CIS technologies
2. Improve product-grade performance and parametrics through device and process optimization
3. Collaborate with Fab integration and process modules to deliver the most cost-effective device solutions for mass production.
4. Solve product function, yield, and reliability issues through device optimization.
5. Provide T",N/A,N/A,N/A
N/A,N/A,9487,https://campus.placements.iitb.ac.in/applicant/job/9487,fetched_jds\NA_NA_9487.txt,"Job Details
Building world-class factory infrastructure at record speed and ramping to high-volume production is key to enabling TSMC to scale worldwide. We are seeking a highly motivated Senior Global Systems Development Engineer to join our dynamic team supporting TSMC factories globally. The ideal candidate will possess a highly technical, multi-disciplinary engineering skillset capable of pushing the limits of complex system design at large scales.
Key Responsibilities:
Develop State-of-the-",N/A,N/A,N/A
N/A,N/A,9698,https://campus.placements.iitb.ac.in/applicant/job/9698,fetched_jds\NA_NA_9698.txt,"Job Details
1. ResNet / UNet to generate tool’s inspection images for inline defect check
2. CNN for auto classification
3. Computer vision for hand-crafted features
4. GPU (CUDA) coding to implement tensorflow or customized functions
Place of posting
Accomodation details
Hsinchu, Taiwan
Temporary
Bond applicable
No",N/A,N/A,N/A
N/A,N/A,9488,https://campus.placements.iitb.ac.in/applicant/job/9488,fetched_jds\NA_NA_9488.txt,"Job Details
Building world-class factory infrastructure at record speed and ramped to high-volume production is key to enable tsmc to scale worldwide. We are looking for a highly motivated engineer to join our global systems
development team within supporting tsmc factories worldwide. The ideal candidate has a highly technical multi-discipline engineering skillset that can push the limits of complex system design at large scale.
1. Develop state of the art code
2. Continue to refactor existing a",N/A,N/A,N/A
N/A,N/A,10100,https://campus.placements.iitb.ac.in/applicant/job/10100,fetched_jds\NA_NA_10100.txt,"Job Details
Overview
Come build community, explore your passions and do your best work at Microsoft. This opportunity will allow you to bring your aspirations, talent, potential and excitement for the journey ahead.
As a Product Design Specialist, you will define specific product needs based on user insights to ideate to define solutions to meet user needs and create and develop design concepts and specifications that optimize the emotional and functional experience of a product, software, devic",N/A,N/A,N/A
N/A,N/A,9619,https://campus.placements.iitb.ac.in/applicant/job/9619,fetched_jds\NA_NA_9619.txt,"Job Details
Overview
Every year, we welcome thousands of university students from every corner of the world to join Microsoft. You bring your aspirations, talent, potential—and excitement for the journey ahead. We’re a company of learn-it-all’s rather than know-it-alls and our culture is centered around embracing a growth mindset, a theme of inspiring excellence, and encouraging teams and leaders to bring their best each day. Does this sound like you? Learn more about our cultural attributes.
Mi",N/A,N/A,N/A
N/A,N/A,9213,https://campus.placements.iitb.ac.in/applicant/job/9213,fetched_jds\NA_NA_9213.txt,"Job Details
Fresh graduate, Bharath Teja, an alumni of IIT Kharagpur (batch of 2011) envisioned an institution of excellence for JEE and other competitive exams aspirants. And that’s how a Nine Education came into existence.
We are an organization full of passionate people. We are an educational institution. A hub of knowledge, a place where seekers arrive to gain knowledge and insights on their path to achieving their dreams. We are composed of passionate teachers, talented individuals, and ent",N/A,N/A,N/A
N/A,N/A,10029,https://campus.placements.iitb.ac.in/applicant/job/10029,fetched_jds\NA_NA_10029.txt,"Job Details
Students can find more details about the Job role (Technical Writer) from the following link:
JD Link: https://www.mathworks.com/company/jobs/opportunities/34907?source=19958&s_eid=Rcv_19958
Place of posting
Accomodation details
Bangalore or Hyderabad
None
Bond applicable
No",N/A,N/A,N/A
N/A,N/A,9455,https://campus.placements.iitb.ac.in/applicant/job/9455,fetched_jds\NA_NA_9455.txt,"Job Details
About this Program
Would you like to join a team where you are given the flexibility to select, explore & contribute to collaborative technical projects instead of being assigned to any project?
Do you want to pursue a technical career path in an area that aligns with your long-term professional interests and subsequently transition to the area?
How about working with managers who are invested in your success and will coach you to develop your leadership skills?
If you are looking fo",N/A,N/A,N/A
N/A,N/A,9104,https://campus.placements.iitb.ac.in/applicant/job/9104,fetched_jds\NA_NA_9104.txt,"Job Details
About this Program
Would you like to join a team where you are given the flexibility to select, explore & contribute to collaborative technical projects instead of being assigned to any project?
Do you want to pursue a technical career path in an area that aligns with your long-term professional interests and subsequently transition to the area?
How about working with managers who are invested in your success and will coach you to develop your leadership skills?
If you are looking fo",N/A,N/A,N/A
N/A,N/A,9752,https://campus.placements.iitb.ac.in/applicant/job/9752,fetched_jds\NA_NA_9752.txt,"Job Details
PLL is looking for promising, young, energetic professionals in various engineering disciplines (Chemical, Civil, Electrical, Mechanical) to be inducted as Graduate Engineer Trainees (GET) across its three locations viz Dahej; Gujarat, Kochi; Kerala and New Delhi. During the training period, the GETs will gain hands on experience on various aspects of LNG terminals, process, equipment functioning (operation) and maintenance. Besides, they will also be involved in various ongoing proj",N/A,N/A,N/A
